순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
33,완전한 행복 :정유정 장편소설 ,지은이: 정유정,은행나무,2021,,9.79117E+12,3810,813.7,"3,859"
34,이끼숲 :천선란 연작소설 ,지은이: 천선란 ;일러스트: 점선면,자이언트북스,2023,,9.79119E+12,3810,813.7,"3,836"
35,아주 희미한 빛으로도 :최은영 소설 ,지은이: 최은영,문학동네,2023,,9.78895E+12,3810,813.7,"3,816"
36,"도둑맞은 집중력 :집중력 위기의 시대, 삶의 주도권을 되찾는 법 ",요한 하리 지음 ;김하현 옮김,어크로스(어크로스출판그룹),2023,,9.79117E+12,3180,181.27,"3,777"
37,(2500년 동안 사랑받은) 초역 부처의 말 :행복으로 가는 길은 없다 행복이 곧 길이다 ,코이케 류노스케 지음 ;박재현 옮김,콘텐츠그룹 포레스트,2024,,9.79119E+12,3100,224.2,"3,721"
38,흰 :한강 소설 ,지은이: 한강,문학동네,2018,,9.78895E+12,3810,813.62,"3,664"
39,오렌지와 빵칼 =청예 장편소설 /Orange and bread knife ,지은이: 청예,허블,2024,,9.79119E+12,3810,813.7,"3,639"
40,수박 수영장 :안녕달 그림책 ,지은이: 안녕달,창비,2015,,9.78894E+12,77810,813.7,"3,526"
41,탕비실 :이미예 소설 ,지은이: 이미예,오팬하우스,2024,,9.7912E+12,3810,813.7,"3,484"
42,단 한 사람 :최진영 장편소설 ,지은이: 최진영,한겨레엔,2023,,9.79116E+12,3810,813.7,"3,481"
43,돌이킬 수 있는 =문목하 장편소설 /Eversible ,지은이: 문목하,아작,2018,,9.79119E+12,3810,813.7,"3,473"
44,불편한 편의점 :김호연 장편소설,지은이: 김호연,나무옆의자,2022,2,9.79116E+12,3810,813.7,"3,458"
45,마흔에 읽는 쇼펜하우어 :마음의 위기를 다스리는 철학 수업 ,강용수 지음,유노콘텐츠그룹,2023,,9.79119E+12,3160,165.47,"3,444"
46,적산가옥의 유령 :조예은 소설 ,지은이: 조예은,H(현대문학),2024,,9.79117E+12,4810,813.7,"3,407"
47,구의 증명 :최진영 소설 ,지은이: 최진영,은행나무,2015,,9.78896E+12,3810,813.7,"3,258"
48,대도시의 사랑법 :박상영 연작소설 ,지은이: 박상영,창비,2019,,9.78894E+12,3810,813.7,"3,240"
49,해가 지는 곳으로 :최진영 장편소설 ,지은이: 최진영,민음사,2017,,9.78894E+12,4810,813.7,"3,235"
50,어른의 행복은 조용하다 ,글: 태수,페이지2북스,2024,,9.79117E+12,3810,818,"3,167"
51,사랑과 결함 :예소연 소설 ,지은이: 예소연,문학동네,2024,,9.79114E+12,3810,813.7,"3,160"
52,입속 지느러미 :조예은 장편소설 ,지은이: 조예은,한겨레엔,2024,,9.79117E+12,4810,813.7,"3,114"
53,하우스 메이드 ,프리다 맥파든 지음 ;김은영 옮김,Book Plaza(북플라자),2023,,9.79119E+12,3840,843.6,"3,096"
54,눈부신 안부 :백수린 장편소설 ,지은이: 백수린,문학동네,2023,,9.78895E+12,3810,813.7,"3,077"
55,미드나잇 라이브러리 ,매트 헤이그 지음 ;노진선 옮김,인플루엔셜,2021,,9.79119E+12,3840,843.6,"3,072"
56,아버지의 해방일지 :정지아 장편소설 ,지은이: 정지아,창비,2022,,9.78894E+12,3810,813.62,"3,070"
57,테디베어는 죽지 않아 :조예은 장편소설 ,지은이: 조예은,안전가옥,2023,,9.79119E+12,3810,813.7,"3,035"
58,"파쇄 :일단 마음먹고 칼을 집었으면, 뜸 들이지 마 ",지은이: 구병모,위즈덤하우스,2023,,9.79117E+12,4810,813.7,"3,020"
59,이 지랄맞음이 쌓여 축제가 되겠지 :조승리 에세이 ,글: 조승리,달 출판사,2024,,9.79116E+12,3810,818,"3,014"
60,아이가 없는 집 ,지은이: 알렉스 안도릴 ;옮긴이: 유혜인,필름,2024,,9.79119E+12,3850,859.7,"2,933"
61,비눗방울 퐁 :이유리 소설집 ,지은이: 이유리,민음사,2024,,9.78894E+12,3810,813.7,"2,912"
62,돈의 속성 :최상위 부자가 말하는 돈에 대한 모든 것 ,지은이: 김승호,Snowfox(스노우폭스북스),2020,,9.79119E+12,3320,327.04,"2,904"
63,나는 왜 남들보다 쉽게 지칠까 :무던해 보이지만 누구보다 예민한 HSP를 위한 심리학 ,최재훈 지음,서스테인,2024,,9.79119E+12,3180,182.12,"2,858"
64,나는 메트로폴리탄 미술관의 경비원입니다 :가장 경이로운 세계 속으로 숨어버린 한 남자의 이야기 ,패트릭 브링리 지음 ;조현주 옮김,웅진씽크빅,2023,,9.7889E+12,3840,848,"2,851"
65,영원한 천국 :정유정 장편소설 ,지은이: 정유정,은행나무,2024,,9.79117E+12,3810,813.7,"2,847"
66,제철 행복 :김신지 에세이 ,지은이: 김신지,인플루엔셜,2024,,9.79117E+12,3810,818,"2,830"
67,구의 증명 ,최진영 지음,은행나무,2023,,9.79117E+12,3810,813.7,"2,809"
68,쇼코의 미소 :최은영 소설 ,지은이: 최은영,문학동네,2016,,9.78895E+12,3810,813.7,"2,807"
69,곰탕 :김영탁 장편소설 ,지은이: 김영탁,Arte(아르테),2018,1,9.78895E+12,4810,813.7,"2,783"
70,아가미 :구병모 장편소설 ,지은이: 구병모,위즈덤하우스,2018,,9.79116E+12,3810,813.7,"2,775"
71,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,1,9.79116E+12,77810,810,"2,765"
72,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,1,9.78894E+12,74810,813.7,"2,764"
73,파견자들 :김초엽 장편소설 ,지은이: 김초엽,퍼블리온,2023,,9.79119E+12,3810,813.7,"2,762"
74,메리골드 마음 세탁소 =윤정은 장편소설 /Marigold mind laundry ,글: 윤정은,북로망스,2023,,9.79119E+12,3810,813.7,"2,745"
75,늪 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2024,,9.78897E+12,74830,833.6,"2,742"
76,가재가 노래하는 곳 :델리아 오언스 장편소설 ,지은이: 델리아 오언스 ;옮긴이: 김선형,살림출판사,2019,,9.78895E+12,3840,843.6,"2,729"
77,오싹오싹 크레용! ,글: 에런 레이놀즈 ;옮김: 홍연미,토토북,2022,,9.78896E+12,77840,843,"2,725"
77,달러구트 꿈 백화점 :이미예 장편소설,지은이: 이미예,팩토리나인,2021,2,9.79117E+12,3810,813.7,"2,725"
79,아몬드 :손원평 장편소설 ,지은이: 손원평,창비,2017,,9.78894E+12,3810,813.7,"2,714"
80,(EBS 다큐프라임) 자본주의 ,EBS MEDIA 기획 ;EBS <자본주의> 제작팀 지음,가나문화콘텐츠,2013,,9.78896E+12,3320,322.01,"2,710"
81,GV 빌런 고태경 :2020 한경신춘문예 당선작 ,지은이: 정대건,은행나무,2020,,9.79119E+12,3810,813.7,"2,709"
82,자기 앞의 生 :에밀 아자르 장편소설 ,지은이: 에밀 아자르 ;옮긴이: 용경식,문학동네,2015,,9.78898E+12,3860,863,"2,703"
83,당신이 누군가를 죽였다 ,지은이: 히가시노 게이고 ;옮긴이: 최고은,교보문고,2024,,9.79117E+12,3830,833.6,"2,695"
84,"어서오세요, 휴남동 서점입니다 :황보름 장편소설 ",지은이: 황보름,클레이하우스,2022,,9.7912E+12,3810,813.7,"2,669"
85,당근 할머니 :안녕달 그림책 ,지은이: 안녕달,창비,2024,,9.78894E+12,77810,813.7,"2,645"
86,오싹오싹 팬티! ,글: 에런 레이놀즈 ;옮김: 홍연미,토토북,2018,,9.78896E+12,77840,843,"2,641"
86,돈의 심리학 :당신은 왜 부자가 되지 못했는가 ,모건 하우절 지음 ;이지연 옮김,인플루엔셜,2021,,9.79119E+12,3320,327.04,"2,641"
88,두고 온 여름 :성해나 소설 ,지은이: 성해나,창비,2023,,9.78894E+12,3810,813.7,"2,622"
89,직장 상사 악령 퇴치부 :이사구 연작소설집 ,지은이: 이사구,황금가지,2024,,9.79117E+12,3810,813.7,"2,619"
90,내게 무해한 사람 :최은영 소설 ,지은이: 최은영,문학동네,2018,,9.78895E+12,3810,813.7,"2,617"
91,당근 유치원 ,지은이: 안녕달,창비,2020,,9.78894E+12,77810,813.7,"2,588"
92,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,3,9.79116E+12,77810,810,"2,582"
93,미키7 :에드워드 애슈턴 SF 장편소설 ,지은이: 에드워드 애슈턴 ;옮긴이: 배지혜,황금가지,2022,,9.79117E+12,3840,843.6,"2,578"
94,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가 ,제임스 클리어 지음 ;이한이 옮김,비즈니스북스,2019,,9.79116E+12,3190,181.845,"2,541"
95,너의 유토피아 :정보라 소설집 ,지은이: 정보라,인플루엔셜,2025,,9.79117E+12,3810,813.7,"2,533"
96,어떤 물질의 사랑 :천선란 소설집 ,지은이: 천선란,아작,2020,,9.79117E+12,3810,813.7,"2,529"
97,돈은 좋지만 재테크는 겁나는 너에게 ,뿅글이 지음,첨단,2023,,9.78896E+12,3320,327.04,"2,527"
98,언러키 스타트업 :정지음 시트콤소설 ,지은이: 정지음,민음사,2022,,9.78894E+12,3810,813.7,"2,519"
99,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,2,9.79116E+12,77810,810,"2,515"
100,세이노의 가르침 :피보다 진하게 살아라 ,세이노 지음,데이원,2023,,9.79117E+12,3190,325.211,"2,505"
101,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,14,9.79117E+12,77810,810,"2,485"
102,저주토끼 (리커버),정보라 (지은이),아작,2022,,9.79117E+12,,,"2,482"
103,스노볼 드라이브 :조예은 장편소설 ,지은이: 조예은,민음사,2021,,9.78894E+12,4810,813.7,"2,479"
104,삼체 =The three body ,류츠신 지음 ;허유영 옮김,자음과모음,2020,1,9.78895E+12,4820,823.7,"2,469"
105,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,5,9.79116E+12,77810,810,"2,465"
106,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,4,9.79116E+12,77810,810,"2,464"
107,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,8,9.79116E+12,77810,810,"2,454"
108,가녀장의 시대 :이슬아 장편소설 ,지은이: 이슬아,문학동네,2022,,9.78895E+12,3810,813.7,"2,449"
109,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,7,9.79116E+12,77810,810,"2,448"
110,7년의 밤 :정유정 장편소설 ,지은이: 정유정,은행나무,2011,,9.78896E+12,3810,813.7,"2,435"
111,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,10,9.79117E+12,77810,810,"2,430"
112,랑과 나의 사막 :천선란 소설 ,지은이: 천선란,H(현대문학),2022,,9.79117E+12,4810,813.7,"2,423"
113,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,16,9.79117E+12,77810,810,"2,413"
114,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,9,9.79116E+12,77810,810,"2,412"
115,맡겨진 소녀 :클레어 키건 소설 ,지은이: 클레어 키건 ;옮긴이: 허진,다산북스,2023,,9.79113E+12,3840,843.6,"2,404"
116,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,13,9.79117E+12,77810,810,"2,397"
117,바다 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2014,,9.78897E+12,74830,833.6,"2,396"
118,나미야 잡화점의 기적 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2012,,9.78897E+12,3830,833.6,"2,381"
119,건전지 엄마 :강인숙·전승배 그림책 ,"지은이: 강인숙,전승배",창비,2023,,9.78894E+12,77810,813.7,"2,378"
120,뿐이 토핑 이유식 :최신 이유식 지침을 반영한 세상 쉽고 맛있는 레시피 253 ,정주희 지음,서사원,2024,,9.79117E+12,13590,598.2,"2,377"
121,피프티 피플 :정세랑 장편소설 ,지은이: 정세랑,창비,2016,,9.78894E+12,3810,813.7,"2,372"
122,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,2,9.78894E+12,74810,813.7,"2,365"
123,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,15,9.79117E+12,77810,810,"2,357"
124,나의 돈키호테 :김호연 장편소설 ,지은이: 김호연,나무옆의자,2024,,9.79116E+12,3810,813.7,"2,344"
125,부자 아빠 가난한 아빠 :20주년 특별 기념판 ,지은이: 로버트 기요사키 ;옮긴이: 안진환,민음인,2018,,9.79116E+12,3320,327.04,"2,340"
126,파친코 :이민진 장편소설 ,지은이: 이민진 ;옮긴이: 신승미,인플루엔셜,2022,1,9.79117E+12,4840,843.6,"2,339"
127,숲속 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2021,,9.78897E+12,74830,833.6,"2,336"
128,오로라 ,지은이: 최진영,위즈덤하우스,2024,,9.79117E+12,4810,813.7,"2,335"
129,달까지 가자 :장류진 장편소설 ,지은이: 장류진,창비,2021,,9.78894E+12,3810,813.7,"2,332"
130,할머니의 여름휴가,안녕달,창비,2016,,9.78894E+12,77810,813.8,"2,330"
131,다정한 것이 살아남는다 ,"지은이: 브라이언 헤어,옮긴이: 이민아",디플롯,2021,,9.7912E+12,3400,182.4,"2,321"
132,긴긴밤 ,루리 글·그림,문학동네,2021,,9.78895E+12,73810,813.7,"2,306"
133,똥볶이 할멈 :K-히어로 판타지,글: 강효미 ;그림: 김무연,따끈따끈책방,2021,1,9.79119E+12,74810,813.7,"2,295"
134,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,6,9.79116E+12,77810,810,"2,284"
135,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,17,9.79117E+12,77810,810,"2,272"
136,어떻게 말해줘야 할까 :오은영의 현실밀착 육아회화 ,글: 오은영 ;그림: 차상미,김영사,2020,,9.78893E+12,13590,598.1,"2,262"
137,곰탕 :김영탁 장편소설 ,지은이: 김영탁,Arte(아르테),2018,2,9.78895E+12,4810,813.7,"2,258"
138,어린이라는 세계 :김소영 에세이 ,지은이: 김소영,사계절(사계절출판사),2020,,9.79116E+12,3810,818,"2,257"
139,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,11,9.79117E+12,77810,810,"2,241"
140,츠츠츠츠 :이지은 그림책 ,글·그림: 이지은,사계절(사계절출판사),2024,,9.79117E+12,77810,813.7,"2,237"
141,"최민준의 아들코칭 백과 :기질 파악부터 말공부, 사회성, 감정코칭까지 ",최민준 글 ;신예원 그림,위즈덤하우스,2023,,9.79117E+12,13590,598.132,"2,233"
141,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,12,9.79117E+12,77810,810,"2,233"
141,어떤 어른 :김소영 에세이 ,지은이: 김소영 ;표지 및 본문 그림: 임진아,사계절(사계절출판사),2024,,9.79117E+12,3810,818,"2,233"
144,방금 떠나온 세계 :김초엽 소설집 ,지은이: 김초엽,한겨레엔,2021,,9.79116E+12,3810,813.7,"2,230"
145,이상한 집 ,우케쓰 지음 ;김은모 옮김,디앤씨미디어,2022,,9.7912E+12,3830,833.6,"2,222"
146,불안 세대 :디지털 세계는 우리 아이들을 어떻게 병들게 하는가 ,조너선 하이트 지음 ;이충호 옮김,웅진씽크빅,2024,,9.7889E+12,3180,334.3,"2,215"
147,H마트에서 울다 ,미셸 자우너 지음 ;정혜윤 옮김,문학동네,2022,,9.78895E+12,3840,848,"2,205"
148,서랍에 저녁을 넣어 두었다 :한강 시집 ,지은이: 한강,문학과지성사,2013,,9.78893E+12,3810,811.62,"2,201"
149,용의자 X의 헌신 ,히가시노 게이고 지음 ;양억관 옮김,재인,2017,,9.78899E+12,3830,833.6,"2,198"
150,왜 나는 너를 사랑하는가,알랭 드 보통 [지음];정영목 옮김,청미래,2007,,9.78899E+12,3840,843,"2,174"
151,유령의 마음으로 :임선우 소설집 ,지은이: 임선우,민음사,2022,,9.78894E+12,3810,813.7,"2,173"
152,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,1,9.78893E+12,77400,400,"2,168"
153,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,1,9.78897E+12,4840,843.6,"2,154"
154,히든 픽처스 ,제이슨 르쿨락 지음 ;유소영 옮김,문학수첩,2024,,9.79119E+12,3840,843.6,"2,152"
155,여름의 빌라 :백수린 소설 ,지은이: 백수린,문학동네,2020,,9.78895E+12,3810,813.7,"2,144"
156,스토너 :존 윌리엄스 장편소설 ,지은이: 존 윌리엄스 ;옮긴이: 김승욱,RHK(알에이치코리아),2015,,9.78893E+12,3840,843.5,"2,137"
157,하늘 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2017,,9.78897E+12,74830,833.6,"2,131"
158,"첫 여름, 완주 :김금희 장편소설 ",저자 : 김금희,무제,2025,,9.7912E+12,3810,813.7,"2,117"
159,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,3,9.78894E+12,74810,813.7,"2,112"
160,찌그러져도 동그라미입니다 :김창완 에세이 ,지은이: 김창완,웅진씽크빅,2024,,9.7889E+12,3810,818,"2,106"
160,타이탄의 도구들 :1만 시간의 법칙을 깬 거인들의 61가지 전략 ,팀 페리스 지음 ;정지현 옮김,Tornado(토네이도),2017,,9.79116E+12,3190,325.211,"2,106"
162,작별인사 :김영하 장편소설 ,지은이: 김영하,복복서가,2022,,9.79119E+12,3810,813.62,"2,105"
163,비행운 :김애란 소설집 ,지은이: 김애란,문학과지성사,2012,,9.78893E+12,3810,813.7,"2,099"
164,치치새가 사는 숲 :장진영 장편소설 ,지은이: 장진영,민음사,2023,,9.78894E+12,4810,813.7,"2,094"
165,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,10,9.79117E+12,77490,472,"2,092"
166,죽여 마땅한 사람들 ,피터 스완슨 지음 ;노진선 옮김,푸른숲,2016,,9.79116E+12,3840,843.6,"2,090"
167,싯다르타,헤르만 헤세 지음;박병덕 옮김,민음사,2002,58,9.78894E+12,4850,853,"2,088"
168,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,1,9.79116E+12,77400,400,"2,083"
169,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,1,9.79116E+12,77490,472,"2,081"
170,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,2,9.79116E+12,77400,400,"2,079"
171,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,2,9.78893E+12,77400,400,"2,075"
172,저속노화 식사법 :노년내과 의사가 알려주는 기적의 식단 혁명 ,정희원 지음,문학동네,2024,,9.79114E+12,3510,517.52,"2,073"
173,광인 :이혁진 장편소설 ,지은이: 이혁진,민음사,2023,,9.78894E+12,3810,813.7,"2,072"
174,야옹이 수영 교실 ,신현경 글 ;노예지 그림,인플루엔셜,2023,,9.79117E+12,77810,813.7,"2,068"
175,태양 왕 수바 :이지은 그림책 ,글·그림: 이지은,웅진씽크빅,2023,,9.7889E+12,74800,813.7,"2,064"
176,아홉 살 마음 사전 ,박성우 글 ;김효은 그림,창비,2017,,9.78894E+12,73710,181,"2,063"
176,누굴 죽였을까 :정해연 장편소설 ,지은이: 정해연,교보문고,2024,,9.79117E+12,3810,813.7,"2,063"
178,브람스를 좋아하세요 ,프랑수아즈 사강 [지음] ;김남주 옮김,민음사,2008,179,9.78894E+12,4800,863,"2,055"
179,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,4,9.79116E+12,77490,472,"2,042"
180,건전지 아빠 :전승배·강인숙 그림책 ,"지은이: 전승배,강인숙",창비,2021,,9.78894E+12,77810,813.7,"2,040"
181,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,6,9.79117E+12,77490,472,"2,039"
181,바다가 들리는 편의점 ,마치다 소노코 지음 ;황국영 옮김,바이포엠 스튜디오,2023,,9.79119E+12,3830,833.6,"2,039"
183,흐르는 강물처럼,"셸리 리드 (지은이), 김보람 (옮긴이)",다산책방,2024,,9.79113E+12,,,"2,030"
184,다섯 번째 감각 :김보영 소설집 ,지은이: 김보영,아작,2022,,9.79117E+12,3810,813.7,"2,026"
185,용의자들 :정해연 장편소설 ,지은이: 정해연,위즈덤하우스,2024,,9.79117E+12,3810,813.7,"2,021"
185,당신은 결국 무엇이든 해내는 사람 :김상현 에세이 ,지은이: 김상현,필름(필름출판사),2022,,9.79119E+12,3810,818,"2,021"
185,즐거운 어른 :이옥선 산문 ,지은이: 이옥선,이야기장수,2024,,9.79119E+12,3810,818,"2,021"
188,원씽 :복잡한 세상을 이기는 단순함의 힘 ,"게리 켈러,구세희 옮김",비즈니스북스,2013,,9.789E+12,13190,325.04,"2,020"
188,긴키 지방의 어느 장소에 대하여 :세스지 장편소설 ,지은이: 세스지 ;옮긴이: 전선영,오팬하우스,2025,,9.79119E+12,3830,833.6,"2,020"
190,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,5,9.78894E+12,73810,813.7,"2,019"
191,연남동 빙굴빙굴 빨래방 :김지윤 장편소설 ,지은이: 김지윤,팩토리나인,2023,,9.79117E+12,3810,813.7,"2,018"
192,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,3,9.79116E+12,77490,472,"2,017"
193,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,3,9.79116E+12,77400,400,"2,013"
194,작은 땅의 야수들 :김주혜 장편소설 ,지은이: 김주혜 ;옮긴이: 박소현,다산북스,2022,,9.79113E+12,3840,843.6,"2,012"
195,해피버쓰데이 =백희나 그림책 /Happy birthday ,백희나,스토리보울,2024,,9.7912E+12,77810,813.7,"2,006"
196,참을 수 없는 존재의 가벼움 ,지은이: 밀란 쿤데라 ;옮긴이: 이재룡,민음사,2018,,9.78894E+12,3860,892.96,"2,005"
197,지하 100층짜리 집 ,글·그림: 이와이 도시오 ;옮긴이: 김숙,북뱅크,2011,,9.78899E+12,73830,833.6,"2,004"
198,가면산장 살인사건 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,2014,,9.78899E+12,3830,833.6,"1,990"
198,흔한남매 이상한 나라의 고전 읽기,최재훈 글 ;정주연 그림,미래엔,2022,1,9.79117E+12,74810,813.5,"1,990"
200,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,2,9.79116E+12,77490,472,"1,988"
