순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
21,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,6,9.79116E+12,77810,810,"2,952"
22,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,12,9.79117E+12,77810,810,"2,950"
23,채식주의자:한강 연작소설,한강,창비,2007,,9.78894E+12,3810,813.6,"2,813"
24,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,17,9.79117E+12,77810,810,"2,698"
25,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,9,9.79117E+12,77400,400,"2,599"
26,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,2,9.79116E+12,77400,400,"2,596"
27,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,11,9.79117E+12,77400,400,"2,582"
28,흔한남매 이상한 나라의 고전 읽기,최재훈 글 ;정주연 그림,미래엔,2022,4,9.79117E+12,74810,813.5,"2,575"
29,마흔에 읽는 쇼펜하우어 :마음의 위기를 다스리는 철학 수업 ,강용수 지음,유노콘텐츠그룹,2023,,9.79119E+12,3160,165.47,"2,571"
30,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,10,9.79117E+12,77400,400,"2,567"
31,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,6,9.79117E+12,77400,400,"2,565"
32,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,7,9.79117E+12,77400,400,"2,554"
33,채식주의자 :한강 장편소설 ,지은이: 한강,창비,2022,,9.78894E+12,3810,813.62,"2,550"
34,돈의 심리학 :당신은 왜 부자가 되지 못했는가 ,모건 하우절 지음 ;이지연 옮김,인플루엔셜,2021,,9.79119E+12,3320,327.04,"2,547"
35,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,1,9.79116E+12,77400,400,"2,522"
36,불편한 편의점 :김호연 장편소설,지은이: 김호연,나무옆의자,2022,2,9.79116E+12,3810,813.7,"2,505"
37,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,2,9.78893E+12,77400,400,"2,495"
38,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,10,9.78893E+12,77400,400,"2,490"
39,흔한남매 이상한 나라의 고전 읽기,최재훈 글 ;정주연 그림,미래엔,2022,2,9.79117E+12,74810,813.5,"2,488"
40,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,1,9.78893E+12,77400,400,"2,484"
41,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,5,9.79117E+12,77400,400,"2,472"
42,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,9,9.78893E+12,77400,400,"2,466"
43,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,3,9.79116E+12,77400,400,"2,460"
44,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,8,9.78893E+12,77400,400,"2,458"
45,흔한남매 이상한 나라의 고전 읽기,최재훈 글 ;정주연 그림,미래엔,2022,3,9.79117E+12,74810,813.5,"2,451"
46,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,7,9.78893E+12,77400,400,"2,409"
47,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,8,9.79117E+12,77400,400,"2,398"
48,흔한남매 이상한 나라의 고전 읽기,최재훈 글 ;정주연 그림,미래엔,2022,1,9.79117E+12,74810,813.5,"2,393"
49,흔한남매 이상한 나라의 고전 읽기,최재훈 글 ;정주연 그림,미래엔,2022,5,9.79117E+12,74810,813.5,"2,388"
50,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,1,9.78894E+12,74810,813.7,"2,373"
51,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,4,9.79116E+12,77400,400,"2,370"
52,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,11,9.78893E+12,77400,400,"2,355"
53,돈의 속성 :최상위 부자가 말하는 돈에 대한 모든 것 ,지은이: 김승호,Snowfox(스노우폭스북스),2020,,9.79119E+12,3320,327.04,"2,307"
54,고전이 답했다 :마땅히 살아야 할 삶에 대하여 ,고명환 지음,라곰,2024,,9.79119E+12,3320,199.1,"2,267"
55,흔한남매 과학 탐험대 3 : 인체,"흔한남매 (원작), 이재국, 이현진, 서지은 (글), 김덕영 (그림), 정현철, 김희목, 권경아, 최진수, 박준건 (기획)",주니어김영사,2021,3,9.78893E+12,,,"2,249"
56,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,2,9.78894E+12,74810,813.7,"2,248"
56,(원칙으로 수익 내는) 단타의 기술 =상위 1% 주식 트레이더가 지킨 단 하나의 투자 비법 /Rules of day trading ,원정연 지음,길벗,2024,,9.79114E+12,3320,327.856,"2,248"
58,흔한남매 과학 탐험대 5 : 물리 1,"흔한남매 (원작), 이현진, 닥터 스코 (글), 김덕영 (그림), 김희목 (감수), 김희목, 정현철, 권경아, 최진수 (기획)",주니어김영사,2022,5,9.78893E+12,,,"2,235"
59,(처음부터 시작하는) 주식투자 단타전략 =Stock investment ,홍인기 지음,길벗,2023,,9.79114E+12,3320,327.856,"2,234"
60,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,5,9.78894E+12,73810,813.7,"2,224"
61,(흔한남매) 별난 세계 여행,흔한남매 원작 ;정주연 그림,미래엔,2023,1,9.79117E+12,74810,980.2,"2,223"
62,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,3,9.78894E+12,74810,813.7,"2,211"
63,흔한남매 과학 탐험대 4 : 물질,"흔한남매 (원작), 이현진, 닥터 스코 (글), 김덕영 (그림), 최진수 (감수), 정현철, 김희목, 권경아, 최진수 (기획)",주니어김영사,2022,4,9.78893E+12,,,"2,199"
64,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,12,9.79117E+12,77490,472,"2,194"
65,흔한남매 과학 탐험대 6 : 물리 2,"흔한남매 (원작), 이현진, 닥터 스코 (글), 김덕영 (그림), 김희목 (감수), 김희목, 정현철, 권경아, 최진수 (기획)",주니어김영사,2022,6,9.78893E+12,,,"2,190"
66,"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문 ",지은이: 유발 하라리 ;옮긴이: 조현욱,김영사,2015,,9.78893E+12,3900,909,"2,182"
67,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,10,9.79117E+12,77490,472,"2,179"
68,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,12,9.79117E+12,77400,400,"2,175"
69,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,6,9.78894E+12,73810,813.7,"2,171"
70,세이노의 가르침 :피보다 진하게 살아라 ,세이노 지음,데이원,2023,,9.79117E+12,3190,325.211,"2,168"
71,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,7,9.78894E+12,73810,813.7,"2,145"
72,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,13,9.79117E+12,77490,472,"2,132"
73,흔한남매 이상한 나라의 고전 읽기,최재훈 글 ;정주연 그림,미래엔,2022,6,9.79117E+12,74810,813.5,"2,127"
74,(박태웅의) AI 강의 2025 :인공지능의 출현부터 일상으로의 침투까지 우리와 미래를 함께할 새로운 지능의 모든 것 ,박태웅 지음,한빛비즈,2024,,9.79116E+12,3300,4.73,"2,122"
75,듀얼 브레인 =AI 시대의 실용적 생존 가이드 /Dual brain ,이선 몰릭 지음 ;신동숙 옮김,상상스퀘어,2025,,9.79119E+12,3190,331.5412,"2,116"
76,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,11,9.79117E+12,77490,472,"2,089"
77,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,6,9.79117E+12,77490,472,"2,086"
78,(흔한남매) 수수께끼 어드벤처 :수수께끼로 배우는 교과 지식,원작: 흔한남매 ;그림: 도니패밀리,미래엔,2022,1,9.79117E+12,77030,388,"2,078"
79,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,4,9.78894E+12,74810,813.7,"2,062"
79,(흔한남매) 별난 세계 여행,흔한남매 원작 ;정주연 그림,미래엔,2023,2,9.79117E+12,74810,980.2,"2,062"
81,(흔한남매) 수수께끼 어드벤처 :수수께끼로 배우는 교과 지식,원작: 흔한남매 ;그림: 도니패밀리,미래엔,2022,4,9.79117E+12,77030,388,"2,057"
82,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,0,9.78893E+12,77400,400,"2,053"
83,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,2016,13,9.79119E+12,67400,408,"2,044"
83,환율의 대전환 :경제 질서의 변곡점에서 글로벌 통화의 미래를 말하다 ,오건영 지음,콘텐츠그룹 포레스트,2025,,9.79119E+12,3320,327.94,"2,044"
85,(흔한남매) 수수께끼 어드벤처 :수수께끼로 배우는 교과 지식,원작: 흔한남매 ;그림: 도니패밀리,미래엔,2022,3,9.79117E+12,77030,388,"2,041"
86,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,2016,17,9.79117E+12,67400,408,"2,038"
87,흔한남매 불꽃 튀는 우리말 :초등 국어 고수 되기 프로젝트,원작: 흔한남매 ;그림: 유희석,다산북스,2021,3,9.79113E+12,77700,710,"2,034"
88,"가난한 찰리의 연감 :버크셔 해서웨이의 전설, 찰리 멍거의 모든 것 ",찰리 멍거 지음 ;김태훈 옮김,김영사,2024,,9.78893E+12,3320,327.04,"2,023"
89,트럼프 2.0 시대 =글로벌 대격변이 시작된다 /Trump 2.0 era ,박종훈 지음,글로퍼스,2024,,9.7912E+12,3320,331.544,"2,020"
90,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,2016,16,9.79117E+12,67400,408,"2,017"
90,당신이 누군가를 죽였다 ,지은이: 히가시노 게이고 ;옮긴이: 최고은,교보문고,2024,,9.79117E+12,3830,833.6,"2,017"
92,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),2022,29,9.79119E+12,74910,911,"2,015"
93,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,2016,18,9.79117E+12,77400,408,"2,001"
94,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,8,9.79117E+12,77490,472,"1,990"
95,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,2016,15,9.79119E+12,67400,408,"1,980"
96,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,2016,11,9.79119E+12,67400,408,"1,979"
97,흔한남매 불꽃 튀는 우리말 1 - 초등 국어 고수 되기 프로젝트,흔한남매 (원작)|한은호,다산어린이,2021,1,9.79113E+12,,,"1,977"
98,"배당투자, 나는 50에 은퇴했다 :평생 월 1,000만 원씩 받아내는 '배당주' 입장권 ",쭈압 지음,체인지업(체인지업북스),2024,,9.79119E+12,13320,327.856,"1,974"
99,"바람이 분다, 가라 :한강 장편소설 ",한강,문학과지성사,2010,,9.78893E+12,3810,813.62,"1,973"
100,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,2016,12,9.79119E+12,67400,408,"1,972"
101,흔한남매 이무기 :이해하면 무서운 이야기,원작: 흔한남매 ;그림: 도니패밀리,미래엔,2023,1,9.79117E+12,77810,810,"1,963"
102,왜 그들만 부자가 되는가 :부의 격차를 좁히는 진짜 돈의 모습 ,"필립 바구스,배진아 옮김",책읽어주는남자,2025,,9.79119E+12,3320,327,"1,960"
103,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,4,9.79116E+12,77490,472,"1,958"
104,(흔한남매) 별난 방탈출 :탈출 미션 스토리북,흔한남매 원작 ;차차 그림,미래엔,2020,1,9.79116E+12,77810,691,"1,956"
105,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,2,9.79116E+12,77490,472,"1,952"
105,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,9,9.79117E+12,77490,472,"1,952"
107,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,2016,14,9.79119E+12,67400,408,"1,947"
108,(흔한남매) 안 흔한 일기,흔한남매 원작 ;조병주 그림,미래엔,2020,1,9.79116E+12,74810,816.7,"1,942"
108,(흔한남매) 안 흔한 일기,흔한남매 원작 ;조병주 그림,미래엔,2020,2,9.79116E+12,74810,816.7,"1,942"
110,나의 돈키호테 :김호연 장편소설 ,지은이: 김호연,나무옆의자,2024,,9.79116E+12,3810,813.7,"1,936"
111,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,5,9.79116E+12,77490,472,"1,934"
112,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,18,9.79117E+12,77810,810,"1,930"
113,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,7,9.79117E+12,77490,472,"1,927"
114,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,12,9.79119E+12,77400,400,"1,920"
115,(흔한남매) 수수께끼 어드벤처 :수수께끼로 배우는 교과 지식,원작: 흔한남매 ;그림: 도니패밀리,미래엔,2022,2,9.79117E+12,77030,388,"1,916"
116,흔한남매 불꽃 튀는 우리말 :초등 국어 고수 되기 프로젝트,원작: 흔한남매 ;그림: 유희석,다산북스,2021,4,9.79113E+12,77700,710,"1,910"
117,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,3,9.79116E+12,77490,472,"1,908"
118,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),2022,30,9.79119E+12,74910,911,"1,906"
119,흔한남매 오해요 :귀염 뽀짝 부캐들과 펼치는 초단편 콩트 만화 ,원작: 흔한남매 ;그림: 유난희,미래엔,2022,,9.79117E+12,77810,810,"1,899"
120,흔한남매 불꽃 튀는 우리말 :초등 국어 고수 되기 프로젝트,원작: 흔한남매 ;그림: 유희석,다산북스,2021,2,9.79113E+12,77700,710,"1,895"
121,(2500년 동안 사랑받은) 초역 부처의 말 :행복으로 가는 길은 없다 행복이 곧 길이다 ,코이케 류노스케 지음 ;박재현 옮김,콘텐츠그룹 포레스트,2024,,9.79119E+12,3100,224.2,"1,892"
122,문과 남자의 과학 공부 :나는 무엇이고 왜 존재하며 어디로 가는가? ,유시민 지음,돌베개,2023,,9.79119E+12,3400,404,"1,891"
123,(흔한남매) 별난 세계 여행,흔한남매 원작 ;정주연 그림,미래엔,2023,3,9.79117E+12,74810,980.2,"1,889"
124,(흔한남매) 별난 방탈출 :탈출 미션 스토리북,흔한남매 원작 ;차차 그림,미래엔,2020,4,9.79117E+12,77810,691,"1,878"
125,희랍어 시간 :한강 장편소설 ,지은이: 한강,문학동네,2011,,9.78895E+12,3810,813.62,"1,876"
125,똥볶이 할멈 :K-히어로 판타지,글: 강효미 ;그림: 김무연,따끈따끈책방,2021,6,9.7912E+12,74810,813.7,"1,876"
127,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,2016,19,9.79117E+12,77400,408,"1,874"
128,(흔한남매) 별난 방탈출 :탈출 미션 스토리북,흔한남매 원작 ;차차 그림,미래엔,2020,3,9.79116E+12,77810,691,"1,871"
129,(흔한남매) 별난 방탈출 :탈출 미션 스토리북,흔한남매 원작 ;차차 그림,미래엔,2020,2,9.79116E+12,77810,691,"1,869"
130,똥볶이 할멈 :K-히어로 판타지,글: 강효미 ;그림: 김무연,따끈따끈책방,2021,1,9.79119E+12,74810,813.7,"1,865"
131,행동하지 않으면 인생은 바뀌지 않는다 :위대한 변화를 이끌어내는 아주 작은 실행의 힘 ,브라이언 트레이시 지음 ;정지현 옮김,현대지성,2024,,9.79114E+12,3190,325.211,"1,860"
132,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,1,9.79116E+12,77490,472,"1,856"
133,아버지의 해방일지 :정지아 장편소설 ,지은이: 정지아,창비,2022,,9.78894E+12,3810,813.62,"1,850"
134,(흔한남매) 별난 방탈출 :탈출 미션 스토리북,흔한남매 원작 ;차차 그림,미래엔,2020,5,9.79117E+12,77810,691,"1,849"
135,(흔한남매) 안 흔한 일기,흔한남매 원작 ;조병주 그림,미래엔,2020,3,9.79116E+12,74810,816.7,"1,831"
136,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),2022,28,9.79119E+12,74910,911,"1,816"
137,흔한남매 불꽃 튀는 우리말 5 - 초등 국어 고수 되기 프로젝트,"한은호 (지은이), 흔한남매 (원작), 유희석 (그림), 흔한컴퍼니 (감수)",다산어린이,2022,5,9.79113E+12,,,"1,813"
138,소득혁명 :당신의 자산이 스스로 일하게 하라 ,지은이: 브라이언 페이지 ;옮긴이: 김정혜,서삼독,2024,,9.79119E+12,3320,327.8,"1,811"
139,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,1,9.7912E+12,74910,911,"1,799"
140,슈뻘맨의 숨은 과학 찾기 :엉뚱 도전 속에 숨은 과학 상식,슈뻘맨 원작 ;류수형 그림,미래엔,2023,3,9.79117E+12,77400,400,"1,796"
141,(유목민의) 투자의 정석 ,유목민 지음,웅진씽크빅,2024,,9.7889E+12,3320,327.856,"1,795"
142,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),2022,27,9.79119E+12,74910,911,"1,792"
143,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),2022,21,9.79119E+12,74910,911,"1,785"
144,똥볶이 할멈 :K-히어로 판타지,글: 강효미 ;그림: 김무연,따끈따끈책방,2021,5,9.79119E+12,74810,813.7,"1,781"
145,슈뻘맨의 숨은 과학 찾기 :엉뚱 도전 속에 숨은 과학 상식,슈뻘맨 원작 ;류수형 그림,미래엔,2023,2,9.79117E+12,77400,400,"1,774"
146,(흔한 남매) 세계사 탐험대,"원작: 흔한남매,그림: 팀키즈",김영사,2024,1,9.78893E+12,77900,909,"1,769"
147,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,13,9.79117E+12,77400,400,"1,767"
148,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),2022,22,9.79119E+12,74910,911,"1,765"
149,낭만 강아지 봉봉,홍민정 글 ;김무연 그림,다산북스,2022,6,9.79113E+12,74810,813.7,"1,763"
150,이처럼 사소한 것들 :클레어 키건 소설 ,지은이: 클레어 키건 ;옮긴이: 홍한별,다산북스,2023,,9.79113E+12,3840,843.6,"1,759"
151,(뇌과학과 심리학으로 치유하는) 마음의 기술 :뇌를 이해하면 내 마음이 보인다 ,"안-엘렌 클레르,구영옥 옮김",상상스퀘어,2024,,9.79119E+12,3180,186.5,"1,757"
152,1%를 읽는 힘 :세상의 정보를 연결해서 기회를 포작하는 생각 혁신 ,메르 지음,토네이도미디어그룹,2023,,9.79116E+12,3320,327.8,"1,753"
152,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),2022,26,9.79119E+12,74910,911,"1,753"
154,똥볶이 할멈 :K-히어로 판타지,글: 강효미 ;그림: 김무연,따끈따끈책방,2021,3,9.79119E+12,74810,813.7,"1,751"
154,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),2022,23,9.79119E+12,74910,911,"1,751"
156,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),2022,24,9.7912E+12,74910,911,"1,749"
157,슈뻘맨의 숨은 과학 찾기 :엉뚱 도전 속에 숨은 과학 상식,슈뻘맨 원작 ;류수형 그림,미래엔,2023,4,9.79117E+12,77400,400,"1,747"
158,똥볶이 할멈 :K-히어로 판타지,글: 강효미 ;그림: 김무연,따끈따끈책방,2021,4,9.79119E+12,74810,813.7,"1,744"
159,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,10,9.79119E+12,74910,911,"1,741"
160,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),2022,25,9.79119E+12,74910,911,"1,737"
161,나는 미국 월배당 ETF로 40대에 은퇴한다 :7천만 원으로 월 2백만 원 받는 연 30% 이상 초고배당의 비밀! ,최영민 지음,지음미디어,2024,,9.79119E+12,3320,327.856,"1,735"
162,똥볶이 할멈 :K-히어로 판타지,글: 강효미 ;그림: 김무연,따끈따끈책방,2021,2,9.79119E+12,74810,813.7,"1,734"
163,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,2,9.7912E+12,74910,911,"1,728"
164,이중 하나는 거짓말 :김애란 장편소설 ,지은이: 김애란,문학동네,2024,,9.79114E+12,3810,813.7,"1,722"
164,흔한남매 이무기 :이해하면 무서운 이야기,원작: 흔한남매 ;그림: 도니패밀리,미래엔,2023,2,9.79117E+12,77810,810,"1,722"
166,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,10,9.79116E+12,74830,833.6,"1,721"
167,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,1,9.79116E+12,74830,833.6,"1,720"
168,흰 :한강 소설 ,지은이: 한강,문학동네,2018,,9.78895E+12,3810,813.62,"1,714"
169,슈뻘맨의 숨은 과학 찾기 :엉뚱 도전 속에 숨은 과학 상식,슈뻘맨 원작 ;류수형 그림,미래엔,2023,1,9.79117E+12,77400,400,"1,690"
170,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,5,9.7912E+12,74910,911,"1,677"
171,비스킷 ,글: 김선미,위즈덤하우스,2023,,9.79117E+12,43810,813.7,"1,673"
172,영원한 천국 :정유정 장편소설 ,지은이: 정유정,은행나무,2024,,9.79117E+12,3810,813.7,"1,669"
173,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,9,9.79116E+12,74830,833.6,"1,668"
174,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,4,9.7912E+12,74910,911,"1,666"
175,"도둑맞은 집중력 :집중력 위기의 시대, 삶의 주도권을 되찾는 법 ",요한 하리 지음 ;김하현 옮김,어크로스(어크로스출판그룹),2023,,9.79117E+12,3180,181.27,"1,659"
176,나의 돈 많은 고등학교 친구 :슈퍼리치와의 대화에서 찾아낸 부자의 길 ,송희구 지음,서삼독,2023,,9.79117E+12,3320,325.211,"1,655"
177,야옹이 수영 교실 ,신현경 글 ;노예지 그림,인플루엔셜,2023,,9.79117E+12,77810,813.7,"1,647"
177,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,3,9.7912E+12,74910,911,"1,647"
179,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가 ,제임스 클리어 지음 ;이한이 옮김,비즈니스북스,2019,,9.79116E+12,3190,181.845,"1,645"
180,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,8,9.79116E+12,74830,833.6,"1,641"
181,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,20,9.79116E+12,73830,833.6,"1,639"
182,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,7,9.79116E+12,74830,833.6,"1,634"
182,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,63,9.79117E+12,77720,711.4,"1,634"
184,허송세월 :김훈 산문 ,지은이: 김훈,나남,2024,,9.78893E+12,4040,814.62,"1,633"
185,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),2022,31,9.79119E+12,74910,911,"1,631"
186,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,9,9.79119E+12,74910,911,"1,626"
186,일류의 조건 ,지은이: 사이토 다카시 ;옮긴이: 정현,필름,2024,,9.79119E+12,3190,325.211,"1,626"
188,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,17,9.79117E+12,74910,911,"1,616"
189,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,14,9.79117E+12,77490,472,"1,613"
190,그의 운명에 대한 아주 개인적인 생각 ,지은이: 유시민,아름다운사람들,2024,,9.78897E+12,3300,340.911,"1,604"
