순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
74,이어령의 마지막 수업 ,김지수 지음,열림원,2021,,9.79117E+12,3100,199.1,506
75,"우리, 나이 드는 존재 :멋진 주름을 만들어 가는 여자들 ","지은이: 고금숙,정희진",H(휴머니스트출판그룹),2025,,9.79117E+12,3810,818,496
76,빛과 멜로디 :조해진 장편소설 ,지은이: 조해진,문학동네,2024,,9.79114E+12,3810,813.7,492
77,느리게 나이 드는 습관 :노년내과 의사가 알려주는 감속노화 실천법 ,정희원 지음,한빛라이프,2023,,9.79119E+12,3510,511.1689,491
77,"예술 도둑 :예술, 범죄, 사랑 그리고 욕망에 관한 위험하고 매혹적인 이야기 ",지은이: 마이클 핀클 ;옮긴이: 염지선,생각의힘,2024,,9.79119E+12,3840,844,491
79,하얼빈 :김훈 장편소설 ,지은이: 김훈,문학동네,2022,,9.78895E+12,3810,813.62,490
80,찌그러져도 동그라미입니다 :김창완 에세이 ,지은이: 김창완,웅진씽크빅,2024,,9.7889E+12,3810,818,487
81,녹나무의 여신 ,저자: 히가시노 게이고 ;옮긴이: 양윤옥,소미미디어,2024,,9.79114E+12,3830,833.6,486
82,사랑을 무게로 안 느끼게 :박완서 에세이 ,지은이: 박완서,세계사(세계사컨텐츠그룹),2024,,9.78893E+12,3810,814.62,482
83,노랑무늬영원 :한강 소설집 ,지은이: 한강,문학과지성사,2012,,9.78893E+12,3810,813.62,480
84,미로 속 아이 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,2024,,9.78898E+12,3860,863,479
85,나는 어떻게 삶의 해답을 찾는가 :고명환의 독서 내공 ,지은이: 고명환,라곰,2023,,9.79119E+12,3320,29.4,477
86,가재가 노래하는 곳 :델리아 오언스 장편소설 ,지은이: 델리아 오언스 ;옮긴이: 김선형,살림출판사,2019,,9.78895E+12,3840,843.6,474
87,백년허리 :백년 동안 간직할 허리 사용설명서 ,저자: 정선근,언탱글링,2021,2,9.7912E+12,3510,514.325,472
88,몬스터 :넬레 노이하우스 장편소설 ,지은이: 넬레 노이하우스 ;옮긴이: 전은경,더난콘텐츠그룹,2024,1,9.79116E+12,4850,853,463
88,몬스터 :넬레 노이하우스 장편소설 ,지은이: 넬레 노이하우스 ;옮긴이: 전은경,더난콘텐츠그룹,2024,2,9.79116E+12,4850,853,463
88,생에 감사해 [큰글자책],김혜자 지음,,,,9.79119E+12,,818,463
91,사라진 것들 :앤드루 포터 소설 ,지은이: 앤드루 포터 ;옮긴이: 민은영,문학동네,2024,,9.78895E+12,3840,843.6,462
92,여수의 사랑 :큰글자도서 ,지은이: 한강,문학과지성사,2021,,9.78893E+12,3810,813.62,460
93,헬로 뷰티풀 :앤 나폴리타노 장편소설 ,지은이: 앤 나폴리타노 ;옮긴이: 허진,복복서가,2024,,9.79119E+12,3840,843.6,459
94,"어서오세요, 휴남동 서점입니다 :황보름 장편소설 ",지은이: 황보름,클레이하우스,2022,,9.7912E+12,3810,813.7,458
95,봄밤의 모든 것 :백수린 소설집 ,지은이: 백수린,문학과지성사,2025,,9.78893E+12,3810,813.7,457
95,생에 감사해 ,지은이: 김혜자,수오서재,2022,,9.79119E+12,3810,818,457
97,오롯이 내 인생이잖아요 :밀라논나 이야기 ,"장명숙,이경신 지음",김영사,2024,,9.78893E+12,3810,818,456
98,바깥은 여름 :김애란 소설 ,지은이: 김애란,문학동네,2017,,9.78895E+12,3810,813.7,452
99,삶이라는 완벽한 농담 :이경규 에세이 ,지은이: 이경규,쌤앤파커스,2025,,9.79119E+12,3810,818,447
100,급류 :정대건 장편소설 ,지은이: 정대건,민음사,2022,,9.78894E+12,4810,813.7,444
100,그의 운명에 대한 아주 개인적인 생각 ,지은이: 유시민,아름다운사람들,2024,,9.78897E+12,3300,340.911,444
102,괴테 할머니의 인생 수업 ,전영애 지음;최경은 정리,문학동네,2024,,9.79114E+12,3810,814.7,443
103,살아 있는 자들을 위한 죽음 수업 :한 법의학자가 수천의 인생을 마주하며 깨달은 삶의 철학 ,이호 지음,웅진씽크빅,2024,,9.7889E+12,3100,126.5,442
103,이처럼 사소한 것들 :클레어 키건 소설 ,지은이: 클레어 키건 ;옮긴이: 홍한별,다산북스,2024,,9.79113E+12,3840,843.6,442
105,어두울 때에야 보이는 것들이 있습니다 :슈테판 츠바이크의 마지막 수업 ,슈테판 츠바이크 지음 ;배명자 옮김,다산북스,2024,,9.79113E+12,3850,854,433
106,리버 :오쿠다 히데오 장편소설 ,지은이: 오쿠다 히데오 ;옮긴이: 송태욱,은행나무,2024,1,9.79117E+12,4830,833.6,431
107,세이노의 가르침 :피보다 진하게 살아라 ,세이노 지음,데이원,2023,,9.79117E+12,3190,325.211,430
108,기나긴 하루 (큰글자책) - 박완서 소설,박완서 (지은이),문학동네,2021,,9.78895E+12,,,429
108,천년의 질문 :조정래 장편소설 ,저자: 조정래,해냄,2019,2,9.78897E+12,4810,813.62,429
110,모래알만 한 진실이라도 :박완서 에세이 ,지은이: 박완서,세계사 컨텐츠 그룹,2020,,9.78893E+12,3810,814.62,428
110,"물고기는 존재하지 않는다 :상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기 ",룰루 밀러 지음 ;정지인 옮김,곰출판,2021,,9.79119E+12,3400,490.99,428
110,"그리다가, 뭉클 :이기주 에세이 ",지은이: 이기주,터닝페이지,2024,,9.79119E+12,3810,818,428
113,너무 시끄러운 고독 :보후밀 흐라발 장편소설 ,지은이: 보후밀 흐라발 ;옮긴이: 이창실,문학동네,2016,,9.78895E+12,3890,892.96,426
114,천년의 질문 :조정래 장편소설 ,저자: 조정래,해냄,2019,3,9.78897E+12,4810,813.62,425
114,제철 행복 :김신지 에세이 ,지은이: 김신지,인플루엔셜,2024,,9.79117E+12,3810,818,425
114,"꽃길이 따로 있나, 내 삶이 꽃인 것을 ",오평선 지음,콘텐츠그룹 포레스트,2024,,9.79119E+12,3810,818,425
117,이 지랄맞음이 쌓여 축제가 되겠지 :조승리 에세이 ,글: 조승리,달 출판사,2024,,9.79116E+12,3810,818,423
118,행복한 철학자 ,우애령 글 ;엄유진 그림,하늘재,2023,,9.78899E+12,3810,104,422
119,돈의 속성 :최상위 부자가 말하는 돈에 대한 모든 것 ,지은이: 김승호,Snowfox(스노우폭스북스),2020,,9.79119E+12,3320,327.04,418
120,메리골드 마음 세탁소 =윤정은 장편소설 /Marigold mind laundry ,글: 윤정은,북로망스,2023,,9.79119E+12,3810,813.7,417
121,눈부신 안부 :백수린 장편소설 ,지은이: 백수린,문학동네,2023,,9.78895E+12,3810,813.7,414
122,방구석 미술관 :가볍고 편하게 시작하는 유쾌한 교양 미술 ,조원재 지음,백도씨,2018,,9.78897E+12,3600,650.4,413
123,풀꽃도 꽃이다 :조정래 장편소설,지은이: 조정래,해냄,2016,1,9.78897E+12,4810,813.62,411
124,음악소설집 ,"지은이: 김애란,편혜영",Franz(프란츠),2024,,9.7912E+12,3810,813.7,408
125,진짜 나를 찾아라 ,지은이: 법정,샘터(샘터사),2024,,9.78895E+12,3810,224.2,405
126,꽃을 보듯 너를 본다 :나태주 인터넷 시집 ,지은이: 나태주,지혜,2015,,9.79116E+12,3810,811.7,403
127,엄마의 얼굴 ,김재원 지음,달먹는토끼,2025,,9.7912E+12,3810,818,401
128,그럴 수 있어 :양희은 에세이 ,지은이: 양희은,웅진씽크빅,2023,,9.7889E+12,3810,818,399
128,노란집 ,지은이: 박완서 ;그린이: 이철원,열림원,2013,,9.78897E+12,3810,814.6,399
128,백년허리 :백년 동안 간직할 허리 사용설명서 ,저자: 정선근,언탱글링,2021,1,9.7912E+12,3510,514.325,399
131,여수의 사랑 ,지은이: 한강,문학과지성사,2012,,9.78893E+12,3810,813.62,398
131,남아 있는 시간을 위하여:100세 철학자의 대표산문선,김형석,김영사,,,9.78893E+12,,104,398
131,다만 여행자가 될 수 있다면 ,지은이: 박완서,문학동네,2025,,9.79114E+12,4810,814.62,398
134,나의 폴라 일지 :김금희 산문 ,지은이: 김금희,한겨레엔,2025,,9.79117E+12,3810,814.7,397
134,당신을 알기 전에는 시 없이도 잘 지냈습니다 ,지은이: 류시화,수오서재,2024,,9.79119E+12,3810,811.62,397
136,철도원 삼대 :황석영 장편소설 ,지은이: 황석영,창비,2020,,9.78894E+12,3810,813.62,394
136,고요한 읽기 :이승우 산문집 ,지은이: 이승우,문학동네,2024,,9.79114E+12,3810,814.62,394
136,리버 :오쿠다 히데오 장편소설 ,지은이: 오쿠다 히데오 ;옮긴이: 송태욱,은행나무,2024,2,9.79117E+12,4830,833.6,394
139,"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문 ",지은이: 유발 하라리 ;옮긴이: 조현욱,김영사,2015,,9.78893E+12,3900,909,391
139,시간의 계곡 :스콧 알렉산더 하워드 장편소설 ,지은이: 스콧 알렉산더 하워드 ;옮긴이: 김보람,다산북스,2025,,9.79113E+12,3840,843.6,391
141,아버지에게 갔었어 :신경숙 장편소설 ,지은이: 신경숙,창비,2021,,9.78894E+12,3810,813.62,389
142,비 그친 오후의 헌책방 :야기사와 사토시 소설 ,지은이: 야기사와 사토시 ;옮긴이: 서혜영,다산북스,2024,,9.79113E+12,3830,833.6,387
143,지금 사랑한다고 말하세요 :당신에게 들려주고 싶은 80가지 짧은 이야기 ,김창옥 지음,수오서재,2024,,9.79119E+12,3320,199.1,382
144,숨결이 바람 될 때 :서른여섯 젊은 의사의 마지막 순간 ,폴 칼라니티 지음 ;이종인 옮김,흐름출판,2016,,9.78897E+12,3840,848,381
145,새는 날아가면서 뒤돌아보지 않는다 ,지은이: 류시화,더숲,2017,,9.79119E+12,3810,814.62,380
146,스토너 [큰글자책],존 윌리엄스 지음;김승욱 옮김,,,,9.78893E+12,,843,379
147,살아갈 날들을 위한 괴테의 시 ,지은이: 김종원 ;일러스트: 황예나,퍼스트펭귄,2025,,9.7912E+12,3190,325.211,377
